ORDEM;LOTE;PRODUTO;SITUACAO;COR;DESENHO;VARIANTE;CATEGORIA;NRO_ROLO;METROS;PESO_BRUTO;PESO_LIQUIDO;LARGURA;NRO;ROLO_PL;NRO_PECA;AVISO;FORNECEDOR;TEAR;Num_Etq_Aux
000014;T237L3;000014;001;00015;00000;00000;01;0000266861;100,6;30,9;30,5;1,40;599;62;001;000249;W;000062;W000062266861001
000014;T237L3;000014;001;00015;00000;00000;01;0000266862;99,2;30,5;30,1;1,40;600;63;001;000249;W;000063;W000063266862001
000014;T237L3;000014;001;00015;00000;00000;01;0000266863;101,1;31,0;30,6;1,40;601;64;001;000249;W;000064;W000064266863001
000014;T237L3;000014;001;00015;00000;00000;01;0000266864;99,3;30,5;30,1;1,40;602;65;001;000249;W;000065;W000065266864001
000014;T237L4;000014;001;00015;00000;00000;01;0000266865;101;31,0;30,6;1,40;603;66;001;000249;W;000066;W000066266865001
000014;T237L4;000014;001;00015;00000;00000;01;0000266866;99,4;30,5;30,1;1,40;604;67;001;000249;W;000067;W000067266866001
000014;T237L4;000014;001;00015;00000;00000;01;0000266867;99,7;30,6;30,2;1,40;605;68;001;000249;W;000068;W000068266867001
000014;T237L4;000014;001;00015;00000;00000;01;0000266868;98,1;30,1;29,7;1,40;606;69;001;000249;W;000069;W000069266868001
000014;T237L4;000014;001;00015;00000;00000;01;0000266869;102,4;31,4;31,0;1,40;607;70;001;000249;W;000070;W000070266869001
000014;T237L4;000014;001;00015;00000;00000;01;0000266870;102,2;31,4;31,0;1,40;608;71;001;000249;W;000071;W000071266870001
000014;T237L4;000014;001;00015;00000;00000;01;0000266871;100,4;30,8;30,4;1,40;609;72;001;000249;W;000072;W000072266871001
000014;T237L4;000014;001;00015;00000;00000;01;0000266872;97,5;29,9;29,5;1,40;610;73;001;000249;W;000073;W000073266872001
000014;T237L4;000014;001;00015;00000;00000;01;0000266873;101,9;31,3;30,9;1,40;611;74;001;000249;W;000074;W000074266873001
000014;T237L4;000014;001;00015;00000;00000;01;0000266874;100,2;30,8;30,4;1,40;612;75;001;000249;W;000075;W000075266874001
000014;T237L4;000014;001;00015;00000;00000;01;0000266875;99,5;30,6;30,2;1,40;613;76;001;000249;W;000076;W000076266875001
000014;T237L4;000014;001;00015;00000;00000;01;0000266876;98,8;30,3;29,9;1,40;614;77;001;000249;W;000077;W000077266876001
000014;T237L4;000014;001;00015;00000;00000;01;0000266877;100,2;30,8;30,4;1,40;615;78;001;000249;W;000078;W000078266877001
000014;T237L4;000014;001;00015;00000;00000;01;0000266878;82,8;25,5;25,1;1,40;616;79;001;000249;W;000079;W000079266878001
000014;T237L4;000014;001;00015;00000;00000;01;0000266879;100,5;30,9;30,5;1,40;617;80;001;000249;W;000080;W000080266879001
000014;T237L4;000014;001;00015;00000;00000;01;0000266880;99,6;30,6;30,2;1,40;618;81;001;000249;W;000081;W000081266880001
000014;T237L4;000014;001;00015;00000;00000;01;0000266881;101,5;31,2;30,8;1,40;619;82;001;000249;W;000082;W000082266881001
000014;T237L4;000014;001;00015;00000;00000;01;0000266882;96,9;29,8;29,4;1,40;620;83;001;000249;W;000083;W000083266882001
000014;T237L4;000014;001;00015;00000;00000;01;0000266883;100;30,7;30,3;1,40;621;84;001;000249;W;000084;W000084266883001
000014;T237L4;000014;001;00015;00000;00000;01;0000266884;99,3;30,5;30,1;1,40;622;85;001;000249;W;000085;W000085266884001
000014;T237L5;000014;001;00015;00000;00000;01;0000266885;98,8;30,3;29,9;1,40;623;86;001;000249;W;000086;W000086266885001
000014;T237L5;000014;001;00015;00000;00000;01;0000266886;102,4;31,4;31,0;1,40;624;87;001;000249;W;000087;W000087266886001
000014;T237L5;000014;001;00015;00000;00000;01;0000266887;96;29,5;29,1;1,40;625;88;001;000249;W;000088;W000088266887001
000014;T237L5;000014;001;00015;00000;00000;01;0000266888;110,3;33,8;33,4;1,40;626;89;001;000249;W;000089;W000089266888001
000014;T237L5;000014;001;00015;00000;00000;01;0000266889;110,7;33,9;33,5;1,40;627;90;001;000249;W;000090;W000090266889001
000014;T237L5;000014;001;00015;00000;00000;01;0000266890;100,1;30,7;30,3;1,40;628;91;001;000249;W;000091;W000091266890001
000014;T237L5;000014;001;00015;00000;00000;01;0000266891;109,3;33,5;33,1;1,40;629;92;001;000249;W;000092;W000092266891001
000014;T237L5;000014;001;00015;00000;00000;01;0000266892;100,2;30,8;30,4;1,40;630;93;001;000249;W;000093;W000093266892001
000014;T237L5;000014;001;00015;00000;00000;01;0000266893;97,4;29,9;29,5;1,40;631;94;001;000249;W;000094;W000094266893001
000014;T237L5;000014;001;00015;00000;00000;01;0000266894;102,5;31,5;31,1;1,40;632;95;001;000249;W;000095;W000095266894001
000014;T237L5;000014;001;00015;00000;00000;01;0000266895;96,4;29,6;29,2;1,40;633;96;001;000249;W;000096;W000096266895001
000014;T237L5;000014;001;00015;00000;00000;01;0000266896;97,4;29,9;29,5;1,40;634;97;001;000249;W;000097;W000097266896001
000014;T237L5;000014;001;00015;00000;00000;01;0000266897;102;31,3;30,9;1,40;635;98;001;000249;W;000098;W000098266897001
000014;T237L5;000014;001;00015;00000;00000;01;0000266898;104,2;32,0;31,6;1,40;636;99;001;000249;W;000099;W000099266898001
000014;T237L5;000014;001;00015;00000;00000;01;0000266899;99,1;30,4;30,0;1,40;637;100;001;000249;W;000100;W000100266899001
000014;T237L5;000014;001;00015;00000;00000;01;0000266900;101,3;31,1;30,7;1,40;638;101;001;000249;W;000101;W000101266900001
000014;T237L5;000014;001;00015;00000;00000;01;0000266901;101,8;31,2;30,8;1,40;639;102;001;000249;W;000102;W000102266901001
000014;T237L5;000014;001;00015;00000;00000;01;0000266902;54,6;16,9;16,5;1,40;640;103;001;000249;W;000103;W000103266902001
000014;T237L5;000014;001;00015;00000;00000;01;0000266903;100,8;30,9;30,5;1,40;641;104;001;000249;W;000104;W000104266903001
000014;T237L5;000014;001;00015;00000;00000;01;0000266904;97,5;29,9;29,5;1,40;642;105;001;000249;W;000105;W000105266904001
000014;T237L5;000014;001;00015;00000;00000;01;0000266905;100,8;30,9;30,5;1,40;643;106;001;000249;W;000106;W000106266905001
000014;T237L5;000014;001;00015;00000;00000;01;0000266906;59,2;18,3;17,9;1,40;644;107;001;000249;W;000107;W000107266906001
000014;T237L5;000014;001;00015;00000;00000;01;0000266907;100,5;30,9;30,5;1,40;645;108;001;000249;W;000108;W000108266907001
000014;T237L5;000014;001;00015;00000;00000;01;0000266908;97,6;30,0;29,6;1,40;646;109;001;000249;W;000109;W000109266908001
000014;T237L6;000014;001;00015;00000;00000;01;0000266909;101,2;31,1;30,7;1,40;647;110;001;000249;W;000110;W000110266909001
000014;T237L6;000014;001;00015;00000;00000;01;0000266910;96,5;29,6;29,2;1,40;648;111;001;000249;W;000111;W000111266910001
000014;T237L6;000014;001;00015;00000;00000;01;0000266911;100,9;31,0;30,6;1,40;649;112;001;000249;W;000112;W000112266911001
000014;T237L6;000014;001;00015;00000;00000;01;0000266912;98,6;30,3;29,9;1,40;650;113;001;000249;W;000113;W000113266912001
000014;T237L6;000014;001;00015;00000;00000;01;0000266913;100,2;30,8;30,4;1,40;651;114;001;000249;W;000114;W000114266913001
000014;T237L6;000014;001;00015;00000;00000;01;0000266914;84,4;26,0;25,6;1,40;652;115;001;000249;W;000115;W000115266914001
000014;T237L6;000014;001;00015;00000;00000;01;0000266915;99,6;30,6;30,2;1,40;653;116;001;000249;W;000116;W000116266915001
000014;T237L6;000014;001;00015;00000;00000;01;0000266916;95,4;29,3;28,9;1,40;654;117;001;000249;W;000117;W000117266916001
000014;T237L6;000014;001;00015;00000;00000;01;0000266917;101;31,0;30,6;1,40;655;118;001;000249;W;000118;W000118266917001
000014;T237L6;000014;001;00015;00000;00000;01;0000266918;97,5;29,9;29,5;1,40;656;119;001;000249;W;000119;W000119266918001
000014;T237L6;000014;001;00015;00000;00000;01;0000266919;100;30,7;30,3;1,40;657;120;001;000249;W;000120;W000120266919001
000014;T237L6;000014;001;00015;00000;00000;01;0000266920;95,3;29,3;28,9;1,40;658;121;001;000249;W;000121;W000121266920001
000014;T237L6;000014;001;00015;00000;00000;01;0000266921;101,4;31,1;30,7;1,40;659;122;001;000249;W;000122;W000122266921001
000014;T237L6;000014;001;00015;00000;00000;01;0000266922;97;29,8;29,4;1,40;660;123;001;000249;W;000123;W000123266922001
000014;T237L6;000014;001;00015;00000;00000;01;0000266923;97;29,8;29,4;1,40;661;124;001;000249;W;000124;W000124266923001
000014;T237L6;000014;001;00015;00000;00000;01;0000266924;98,2;30,2;29,8;1,40;662;125;001;000249;W;000125;W000125266924001
000014;T237L6;000014;001;00015;00000;00000;01;0000266925;101,9;31,3;30,9;1,40;663;126;001;000249;W;000126;W000126266925001
000014;T237L6;000014;001;00015;00000;00000;01;0000266926;98,1;30,1;29,7;1,40;664;127;001;000249;W;000127;W000127266926001
000014;T237L6;000014;001;00015;00000;00000;01;0000266927;104,2;32,0;31,6;1,40;665;128;001;000249;W;000128;W000128266927001
000014;T237L6;000014;001;00015;00000;00000;01;0000266928;93,8;28,8;28,4;1,40;666;129;001;000249;W;000129;W000129266928001
000014;T237L6;000014;001;00015;00000;00000;01;0000266929;100,6;30,9;30,5;1,40;667;130;001;000249;W;000130;W000130266929001
000014;T237L6;000014;001;00015;00000;00000;01;0000266930;97,8;30,0;29,6;1,40;668;131;001;000249;W;000131;W000131266930001
000014;T237L6;000014;001;00015;00000;00000;01;0000266931;100,8;30,9;30,5;1,40;669;132;001;000249;W;000132;W000132266931001
000014;T237L6;000014;001;00015;00000;00000;01;0000266932;95,4;29,3;28,9;1,40;670;133;001;000249;W;000133;W000133266932001
000014;T237L7;000014;001;00015;00000;00000;01;0000266933;98,9;30,4;30,0;1,40;671;134;001;000249;W;000134;W000134266933001
000014;T237L7;000014;001;00015;00000;00000;01;0000266934;96,8;29,7;29,3;1,40;672;135;001;000249;W;000135;W000135266934001
000014;T237L7;000014;001;00015;00000;00000;01;0000266935;101,2;31,1;30,7;1,40;673;136;001;000249;W;000136;W000136266935001
000014;T237L7;000014;001;00015;00000;00000;01;0000266936;87,9;27,0;26,6;1,40;674;137;001;000249;W;000137;W000137266936001
000014;T237L7;000014;001;00015;00000;00000;01;0000266937;99,4;30,5;30,1;1,40;675;138;001;000249;W;000138;W000138266937001
000014;T237L7;000014;001;00015;00000;00000;01;0000266938;96,6;29,7;29,3;1,40;676;139;001;000249;W;000139;W000139266938001
000014;T237L7;000014;001;00015;00000;00000;01;0000266939;101,7;31,2;30,8;1,40;677;140;001;000249;W;000140;W000140266939001
000014;T237L7;000014;001;00015;00000;00000;01;0000266940;93,5;28,7;28,3;1,40;678;141;001;000249;W;000141;W000141266940001
000014;T237L7;000014;001;00015;00000;00000;01;0000266941;99,2;30,5;30,1;1,40;679;142;001;000249;W;000142;W000142266941001
000014;T237L7;000014;001;00015;00000;00000;01;0000266942;101,1;31,0;30,6;1,40;680;143;001;000249;W;000143;W000143266942001
000014;T237L7;000014;001;00015;00000;00000;01;0000266943;101,3;31,1;30,7;1,40;681;144;001;000249;W;000144;W000144266943001
000014;T237L7;000014;001;00015;00000;00000;01;0000266944;92,6;28,5;28,1;1,40;682;145;001;000249;W;000145;W000145266944001
000014;T237L7;000014;001;00015;00000;00000;01;0000266945;100;30,7;30,3;1,40;683;146;001;000249;W;000146;W000146266945001
000014;T237L7;000014;001;00015;00000;00000;01;0000266946;97,6;30,0;29,6;1,40;684;147;001;000249;W;000147;W000147266946001
000014;T237L7;000014;001;00015;00000;00000;01;0000266947;102,2;31,4;31,0;1,40;685;148;001;000249;W;000148;W000148266947001
000014;T237L7;000014;001;00015;00000;00000;01;0000266948;94,5;29,0;28,6;1,40;686;149;001;000249;W;000149;W000149266948001
000014;T237L7;000014;001;00015;00000;00000;01;0000266949;101,3;31,1;30,7;1,40;687;150;001;000249;W;000150;W000150266949001
000014;T237L7;000014;001;00015;00000;00000;01;0000266950;93,4;28,7;28,3;1,40;688;151;001;000249;W;000151;W000151266950001
000014;T237L7;000014;001;00015;00000;00000;01;0000266951;101,8;31,2;30,8;1,40;689;152;001;000249;W;000152;W000152266951001
000014;T237L7;000014;001;00015;00000;00000;01;0000266952;99;30,4;30,0;1,40;690;153;001;000249;W;000153;W000153266952001
000014;T237L1;000014;001;00034;00000;00000;01;0000266953;101,1;31,0;30,6;1,40;691;1;001;000249;W;000001;W000001266953001
000014;T237L1;000014;001;00034;00000;00000;01;0000266954;95,7;29,4;29,0;1,40;692;2;001;000249;W;000002;W000002266954001
000014;T237L1;000014;001;00034;00000;00000;01;0000266955;99,2;30,5;30,1;1,40;693;3;001;000249;W;000003;W000003266955001
000014;T237L1;000014;001;00034;00000;00000;01;0000266956;89,7;27,6;27,2;1,40;694;4;001;000249;W;000004;W000004266956001
000014;T237L1;000014;001;00034;00000;00000;01;0000266957;104,2;32,0;31,6;1,40;695;5;001;000249;W;000005;W000005266957001
000014;T237L1;000014;001;00034;00000;00000;01;0000266958;94,4;29,0;28,6;1,40;696;6;001;000249;W;000006;W000006266958001
000014;T237L1;000014;001;00034;00000;00000;01;0000266959;102,1;31,3;30,9;1,40;697;7;001;000249;W;000007;W000007266959001
000014;T237L1;000014;001;00034;00000;00000;01;0000266960;68,3;21,1;20,7;1,40;698;8;001;000249;W;000008;W000008266960001
000014;T237L1;000014;001;00034;00000;00000;01;0000266961;100,4;30,8;30,4;1,40;699;9;001;000249;W;000009;W000009266961001
000014;T237L1;000014;001;00034;00000;00000;01;0000266962;89,8;27,6;27,2;1,40;700;10;001;000249;W;000010;W000010266962001
000014;T237L1;000014;001;00034;00000;00000;01;0000266963;100,8;30,9;30,5;1,40;701;11;001;000249;W;000011;W000011266963001
000014;T237L1;000014;001;00034;00000;00000;01;0000266964;91,3;28,1;27,7;1,40;702;12;001;000249;W;000012;W000012266964001
000014;T237L1;000014;001;00034;00000;00000;01;0000266965;100,9;31,0;30,6;1,40;703;13;001;000249;W;000013;W000013266965001
000014;T237L1;000014;001;00034;00000;00000;01;0000266966;88,8;27,3;26,9;1,40;704;14;001;000249;W;000014;W000014266966001
000014;T237L1;000014;001;00034;00000;00000;01;0000266967;100,8;30,9;30,5;1,40;705;15;001;000249;W;000015;W000015266967001
000014;T237L1;000014;001;00034;00000;00000;01;0000266968;106,2;32,6;32,2;1,40;706;16;001;000249;W;000016;W000016266968001
000014;T237L1;000014;001;00034;00000;00000;01;0000266969;101,2;31,1;30,7;1,40;707;17;001;000249;W;000017;W000017266969001
000014;T237L1;000014;001;00034;00000;00000;01;0000266970;92,1;28,3;27,9;1,40;708;18;001;000249;W;000018;W000018266970001
000014;T237L1;000014;001;00034;00000;00000;01;0000266971;100,1;30,7;30,3;1,40;709;19;001;000249;W;000019;W000019266971001
000014;T237L1;000014;001;00034;00000;00000;01;0000266972;64;19,8;19,4;1,40;710;20;001;000249;W;000020;W000020266972001
000014;T237L1;000014;001;00034;00000;00000;01;0000266973;100,5;30,9;30,5;1,40;711;21;001;000249;W;000021;W000021266973001
000014;T237L1;000014;001;00034;00000;00000;01;0000266974;77,2;23,8;23,4;1,40;712;22;001;000249;W;000022;W000022266974001
000014;T237L1;000014;001;00034;00000;00000;01;0000266975;99,2;30,5;30,1;1,40;713;23;001;000249;W;000023;W000023266975001
000014;T237L1;000014;001;00034;00000;00000;01;0000266976;89,5;27,5;27,1;1,40;714;24;001;000249;W;000024;W000024266976001
000014;T237L1;000014;001;00037;00000;00000;01;0000266977;102,4;31,4;31,0;1,40;715;1;001;000249;W;000001;W000001266977001
000014;T237L1;000014;001;00037;00000;00000;01;0000266978;98,7;30,3;29,9;1,40;716;2;001;000249;W;000002;W000002266978001
000014;T237L1;000014;001;00037;00000;00000;01;0000266979;100,8;30,9;30,5;1,40;717;3;001;000249;W;000003;W000003266979001
000014;T237L1;000014;001;00037;00000;00000;01;0000266980;100,2;30,8;30,4;1,40;718;4;001;000249;W;000004;W000004266980001
000014;T237L1;000014;001;00037;00000;00000;01;0000266981;101,8;31,2;30,8;1,40;719;5;001;000249;W;000005;W000005266981001
000014;T237L1;000014;001;00037;00000;00000;01;0000266982;85,7;26,4;26,0;1,40;720;6;001;000249;W;000006;W000006266982001
000014;T237L1;000014;001;00037;00000;00000;01;0000266983;95,6;29,4;29,0;1,40;721;7;001;000249;W;000007;W000007266983001
000014;T237L1;000014;001;00037;00000;00000;01;0000266984;59,5;18,4;18,0;1,40;722;8;001;000249;W;000008;W000008266984001
000014;T237L1;000014;001;00037;00000;00000;01;0000266985;102,1;31,3;30,9;1,40;723;9;001;000249;W;000009;W000009266985001
000014;T237L1;000014;001;00037;00000;00000;01;0000266986;93,3;28,7;28,3;1,40;724;10;001;000249;W;000010;W000010266986001
000014;T237L1;000014;001;00037;00000;00000;01;0000266987;103,1;31,6;31,2;1,40;725;11;001;000249;W;000011;W000011266987001
000014;T237L1;000014;001;00037;00000;00000;01;0000266988;104;31,9;31,5;1,40;726;12;001;000249;W;000012;W000012266988001
000014;T237L1;000014;001;00037;00000;00000;01;0000266989;95,7;29,4;29,0;1,40;727;13;001;000249;W;000013;W000013266989001
000014;T237L1;000014;001;00037;00000;00000;01;0000266990;41,4;12,9;12,5;1,40;728;14;001;000249;W;000014;W000014266990001
000014;T237L1;000014;001;00037;00000;00000;01;0000266991;101;31,0;30,6;1,40;729;15;001;000249;W;000015;W000015266991001
000014;T237L1;000014;001;00037;00000;00000;01;0000266992;100,9;31,0;30,6;1,40;730;16;001;000249;W;000016;W000016266992001
000014;T237L1;000014;001;00037;00000;00000;01;0000266993;100,5;30,9;30,5;1,40;731;17;001;000249;W;000017;W000017266993001
000014;T237L1;000014;001;00037;00000;00000;01;0000266994;95;29,2;28,8;1,40;732;18;001;000249;W;000018;W000018266994001
000014;T237L1;000014;001;00037;00000;00000;01;0000266995;101,5;31,2;30,8;1,40;733;19;001;000249;W;000019;W000019266995001
000014;T237L1;000014;001;00037;00000;00000;01;0000266996;96,8;29,7;29,3;1,40;734;20;001;000249;W;000020;W000020266996001
000014;T237L2;000014;001;00037;00000;00000;01;0000266997;104,4;32,0;31,6;1,40;735;21;001;000249;W;000021;W000021266997001
000014;T237L2;000014;001;00037;00000;00000;01;0000266998;87,3;26,9;26,5;1,40;736;22;001;000249;W;000022;W000022266998001
000014;T237L2;000014;001;00037;00000;00000;01;0000266999;98,4;30,2;29,8;1,40;737;23;001;000249;W;000023;W000023266999001
000014;T237L2;000014;001;00037;00000;00000;01;0000267000;91,2;28,0;27,6;1,40;738;24;001;000249;W;000024;W000024267000001
000014;T237L2;000014;001;00037;00000;00000;01;0000267001;101,9;31,3;30,9;1,40;739;25;001;000249;W;000025;W000025267001001
000014;T237L2;000014;001;00037;00000;00000;01;0000267002;83,8;25,8;25,4;1,40;740;26;001;000249;W;000026;W000026267002001
000014;T237L2;000014;001;00037;00000;00000;01;0000267003;99,4;30,5;30,1;1,40;741;27;001;000249;W;000027;W000027267003001
000014;T237L2;000014;001;00037;00000;00000;01;0000267004;98,6;30,3;29,9;1,40;742;28;001;000249;W;000028;W000028267004001
000014;T237L2;000014;001;00037;00000;00000;01;0000267005;101,1;31,0;30,6;1,40;743;29;001;000249;W;000029;W000029267005001
000014;T237L2;000014;001;00037;00000;00000;01;0000267006;101,5;31,2;30,8;1,40;744;30;001;000249;W;000030;W000030267006001
000014;T237L2;000014;001;00037;00000;00000;01;0000267007;101;31,0;30,6;1,40;745;31;001;000249;W;000031;W000031267007001
000014;T237L2;000014;001;00037;00000;00000;01;0000267008;103,7;31,8;31,4;1,40;746;32;001;000249;W;000032;W000032267008001
000014;T237L2;000014;001;00037;00000;00000;01;0000267009;112,1;34,4;34,0;1,40;747;33;001;000249;W;000033;W000033267009001
000014;T237L2;000014;001;00037;00000;00000;01;0000267010;81,2;25,0;24,6;1,40;748;34;001;000249;W;000034;W000034267010001
000014;T237L2;000014;001;00037;00000;00000;01;0000267011;99,8;30,6;30,2;1,40;749;35;001;000249;W;000035;W000035267011001
000014;T237L2;000014;001;00037;00000;00000;01;0000267012;99,6;30,6;30,2;1,40;750;36;001;000249;W;000036;W000036267012001
000014;T237L2;000014;001;00037;00000;00000;01;0000267013;100,2;30,8;30,4;1,40;751;37;001;000249;W;000037;W000037267013001
000014;T237L2;000014;001;00037;00000;00000;01;0000267014;91,5;28,1;27,7;1,40;752;38;001;000249;W;000038;W000038267014001
000014;T237L2;000014;001;00037;00000;00000;01;0000267015;101,3;31,1;30,7;1,40;753;39;001;000249;W;000039;W000039267015001
000014;T237L2;000014;001;00037;00000;00000;01;0000267016;94,1;28,9;28,5;1,40;754;40;001;000249;W;000040;W000040267016001
000014;T237L3;000014;001;00037;00000;00000;01;0000267017;99,7;30,6;30,2;1,40;755;41;001;000249;W;000041;W000041267017001
000014;T237L3;000014;001;00037;00000;00000;01;0000267018;95,4;29,3;28,9;1,40;756;42;001;000249;W;000042;W000042267018001
000014;T237L3;000014;001;00037;00000;00000;01;0000267019;99,9;30,7;30,3;1,40;757;43;001;000249;W;000043;W000043267019001
000014;T237L3;000014;001;00037;00000;00000;01;0000267020;59,9;18,6;18,2;1,40;758;44;001;000249;W;000044;W000044267020001
000014;T237L3;000014;001;00037;00000;00000;01;0000267021;101,5;31,2;30,8;1,40;759;45;001;000249;W;000045;W000045267021001
000014;T237L3;000014;001;00037;00000;00000;01;0000267022;100,9;31,0;30,6;1,40;760;46;001;000249;W;000046;W000046267022001
000014;T237L3;000014;001;00037;00000;00000;01;0000267023;111,3;34,1;33,7;1,40;761;47;001;000249;W;000047;W000047267023001
000014;T237L3;000014;001;00037;00000;00000;01;0000267024;113,8;34,9;34,5;1,40;762;48;001;000249;W;000048;W000048267024001
000014;T237L3;000014;001;00037;00000;00000;01;0000267025;101,4;31,1;30,7;1,40;763;49;001;000249;W;000049;W000049267025001
000014;T237L3;000014;001;00037;00000;00000;01;0000267026;91,4;28,1;27,7;1,40;764;50;001;000249;W;000050;W000050267026001
000014;T237L3;000014;001;00037;00000;00000;01;0000267027;107,1;32,9;32,5;1,40;765;51;001;000249;W;000051;W000051267027001
000014;T237L3;000014;001;00037;00000;00000;01;0000267028;82,7;25,5;25,1;1,40;766;52;001;000249;W;000052;W000052267028001
000014;T237L3;000014;001;00037;00000;00000;01;0000267029;100,8;30,9;30,5;1,40;767;53;001;000249;W;000053;W000053267029001
000014;T237L3;000014;001;00037;00000;00000;01;0000267030;93,4;28,7;28,3;1,40;768;54;001;000249;W;000054;W000054267030001
000014;T237L3;000014;001;00037;00000;00000;01;0000267031;101,6;31,2;30,8;1,40;769;55;001;000249;W;000055;W000055267031001
000014;T237L3;000014;001;00037;00000;00000;01;0000267032;97,7;30,0;29,6;1,40;770;56;001;000249;W;000056;W000056267032001
000014;T237L3;000014;001;00037;00000;00000;01;0000267033;108,2;33,2;32,8;1,40;771;57;001;000249;W;000057;W000057267033001
000014;T237L3;000014;001;00037;00000;00000;01;0000267034;94;28,9;28,5;1,40;772;58;001;000249;W;000058;W000058267034001
000014;T237L3;000014;001;00037;00000;00000;01;0000267035;100,2;30,8;30,4;1,40;773;59;001;000249;W;000059;W000059267035001
000014;T237L3;000014;001;00037;00000;00000;01;0000267036;94,7;29,1;28,7;1,40;774;60;001;000249;W;000060;W000060267036001
000014;T237L4;000014;001;00037;00000;00000;01;0000267037;100,7;30,9;30,5;1,40;775;61;001;000249;W;000061;W000061267037001
000014;T237L4;000014;001;00037;00000;00000;01;0000267038;91,4;28,1;27,7;1,40;776;62;001;000249;W;000062;W000062267038001
000014;T237L4;000014;001;00037;00000;00000;01;0000267039;100,8;30,9;30,5;1,40;777;63;001;000249;W;000063;W000063267039001
000014;T237L4;000014;001;00037;00000;00000;01;0000267040;98,3;30,2;29,8;1,40;778;64;001;000249;W;000064;W000064267040001
000014;T237L4;000014;001;00037;00000;00000;01;0000267041;101,3;31,1;30,7;1,40;779;65;001;000249;W;000065;W000065267041001
000014;T237L4;000014;001;00037;00000;00000;01;0000267042;86,8;26,7;26,3;1,40;780;66;001;000249;W;000066;W000066267042001
000014;T237L4;000014;001;00037;00000;00000;01;0000267043;99,6;30,6;30,2;1,40;781;67;001;000249;W;000067;W000067267043001
000014;T237L4;000014;001;00037;00000;00000;01;0000267044;96,4;29,6;29,2;1,40;782;68;001;000249;W;000068;W000068267044001
000014;T237L4;000014;001;00037;00000;00000;01;0000267045;99,9;30,7;30,3;1,40;783;69;001;000249;W;000069;W000069267045001
000014;T237L4;000014;001;00037;00000;00000;01;0000267046;88,4;27,2;26,8;1,40;784;70;001;000249;W;000070;W000070267046001
000014;T237L4;000014;001;00037;00000;00000;01;0000267047;101,5;31,2;30,8;1,40;785;71;001;000249;W;000071;W000071267047001
000014;T237L4;000014;001;00037;00000;00000;01;0000267048;92,2;28,3;27,9;1,40;786;72;001;000249;W;000072;W000072267048001
000014;T237L4;000014;001;00037;00000;00000;01;0000267049;100,9;31,0;30,6;1,40;787;73;001;000249;W;000073;W000073267049001
000014;T237L4;000014;001;00037;00000;00000;01;0000267050;52,4;16,3;15,9;1,40;788;74;001;000249;W;000074;W000074267050001
000014;T237L4;000014;001;00037;00000;00000;01;0000267051;101,6;31,2;30,8;1,40;789;75;001;000249;W;000075;W000075267051001
000014;T237L4;000014;001;00037;00000;00000;01;0000267052;87,4;26,9;26,5;1,40;790;76;001;000249;W;000076;W000076267052001
000014;T237L4;000014;001;00037;00000;00000;01;0000267053;100,6;30,9;30,5;1,40;791;77;001;000249;W;000077;W000077267053001
000014;T237L4;000014;001;00037;00000;00000;01;0000267054;98,5;30,2;29,8;1,40;792;78;001;000249;W;000078;W000078267054001
000014;T237L4;000014;001;00037;00000;00000;01;0000267055;101,6;31,2;30,8;1,40;793;79;001;000249;W;000079;W000079267055001
000014;T237L4;000014;001;00037;00000;00000;01;0000267056;88,3;27,2;26,8;1,40;794;80;001;000249;W;000080;W000080267056001
000014;T237L4;000014;001;00037;00000;00000;01;0000267057;101,1;31,0;30,6;1,40;795;81;001;000249;W;000081;W000081267057001
000014;T237L4;000014;001;00037;00000;00000;01;0000267058;98,2;30,2;29,8;1,40;796;82;001;000249;W;000082;W000082267058001
000014;T237L4;000014;001;00037;00000;00000;01;0000267059;105,5;32,4;32,0;1,40;797;83;001;000249;W;000083;W000083267059001
000014;T237L4;000014;001;00037;00000;00000;01;0000267060;92,9;28,6;28,2;1,40;798;84;001;000249;W;000084;W000084267060001
